BALANCE,FEE,SMS_COUNT,FLOW_DATA,CALL_DURATION,DEVELOP_TYPE,LAST_DEPOSIT_FEE,age,deposit_interval_day,class
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,24,17629,1
67.97,19,0,0,0,1,100,56,26,0
37.6,39.1,0,13367.06,1,1,30,20,4,0
0,0,0,0,0,1,0.1,21,189,1
14.47,64.2,5,7110.19,172,1,20,18,13,0
32.4,36.7,0,13212.83,0,1,50,25,27,0
19.07,28.5,0,1059.55,0,1,20,16,13,0
27.37,57.6,0,24224.14,81,1,30,23,11,0
67.63,68.4,40,3983.87,294,1,50,32,2,0
0,0,0,0,0,1,50,26,185,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,2,1,30,52,193,1
0,3.4,0,0,0,2,9,31,61,1
191.2,38.9,0,5647.91,57,1,300,53,162,0
0,0,0,0,0,1,0,30,17629,1
0,0,0,0,0,1,0,37,17629,1
0,0,0,0,0,1,0,17,17629,1
49.87,35.5,0,1512.79,12,1,50,33,4,0
20.44,45.3,0,8497.42,19,1,30,23,13,0
9.44,69.1,0,32290.21,1,1,10,22,6,0
37.57,2.94,0,0.01,2,1,50,44,56,0
16.47,47.2,4,32599.1,61,1,8,16,3,0
1.96,6.41,0,9.19,0,1,20,33,77,1
37.27,41.6,0,2779.47,1,1,50,43,19,0
52.84,45.5,0,11821.87,67,1,40,46,158,0
0,0,0,0,0,1,0,22,17629,1
0,0,0,0,0,1,0,30,17629,1
82.77,57.3,0,11882.37,54,1,100,25,33,0
84.27,24.3,0,532.6,37,1,50,36,0,0
44.6,40.7,0,4012.8,1,1,50,32,9,0
98.77,42.4,1,644.66,60,1,100,44,12,0
0,0,0,0,0,1,0,33,17629,1
0,0,0,0,0,1,0,21,17629,1
40.07,78.5,10,46623.95,49,1,50,18,13,0
104.1,45.1,0,5734.57,9,1,100,36,33,0
0,0,0,0,0,1,0,18,17629,1
8.04,37.8,0,7455.45,5,1,50,29,37,0
86.47,36,0,1965.66,66,1,150,41,189,0
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,1,19,23,203,1
0,0,0,0,0,1,50,24,167,1
28.64,29,0,0,0,1,10,20,0,0
39.5,19,0,0,0,1,30,34,187,0
41.3,73.3,0,14016.68,336,1,30,21,3,0
26.27,61.9,0,16432.71,5,1,50,22,25,0
6.74,0,0,0,0,2,30,22,126,1
21.8,50.3,5,13187.02,17,1,50,22,15,0
27.1,33.3,2,2799.56,6,1,50,19,20,0
33.1,52.5,5,4195.94,153,1,100,30,73,0
16.57,52.8,46,7555.85,90,1,50,23,25,0
0,0,0,0,0,1,0,22,17629,1
0,0,0,0,0,1,20,39,202,1
0.12,0.68,0,0,0,1,11,38,65,1
36.44,44.5,3,26717.6,87,1,30,27,11,0
0,0,0,0,0,1,10,23,169,1
65.9,47.7,17,20610.5,73,1,50,25,8,0
23.39,62.8,1,11574.49,244,1,50,26,16,0
51.77,37.2,4,3193.58,35,1,50,22,16,0
0,0,0,0,0,1,0,33,17629,1
0,0,0,0,0,1,1,19,158,1
0,0,0,0,0,1,10,21,198,1
22.54,41.9,10,2623.4,138,1,50,32,22,0
46.37,82.1,0,27763.13,2,1,30,24,3,0
26.15,48.4,0,7799.19,40,1,30,33,11,0
29.3,43,0,17226.79,67,1,20,33,12,0
0,0,0,0,0,1,0,24,17629,1
55.44,53.4,0,12313.52,36,1,50,28,18,0
26.77,44.5,0,2660.42,25,1,30,23,10,0
49.83,0,0,0,0,1,30,24,1,0
0,0,0,0,0,1,1,18,159,1
0,0,0,0,0,1,0,17,17629,1
0,9.17,0,964.49,4,1,2.7,20,55,1
0,0,0,0,0,1,1.9,38,175,1
56.17,20.1,0,35.41,4,1,30,19,5,0
33.74,50.4,1,15709.68,77,1,30,41,10,0
0.1,35,0,10668.5,0,2,2,25,38,1
39.94,36.3,35,3427.79,3,1,30,40,2,0
0,0,0,0,0,1,19,42,197,1
35.3,49.6,0,13100.83,20,1,20,20,6,0
38.47,41.5,0,8290.47,0,1,50,35,21,0
63.94,54.2,0,3381.16,129,1,50,22,4,0
160.54,62,6,33599.3,277,1,300,25,74,0
1.67,0,0,0,0,2,50,30,202,1
69.4,35.7,0,11729.71,63,1,30,28,1,0
8.6,34.1,0,4218.97,9,1,5,32,1,0
30.2,20.4,0,186.98,4,1,10,20,0,0
28.8,44.2,5,12073.26,99,1,20,31,9,0
0,0,0,0,0,1,10,17,173,1
0,1.22,0,1.59,0,2,1.22,27,43,1
23.33,1.02,0,0,0,2,50,25,201,1
0,0,0,0,1,1,10,24,192,1
48.1,39.7,0,9383.16,0,1,50,26,10,0
45.47,32.6,0,4661.75,1,1,100,35,67,0
8.75,0,0,0,0,2,50,32,202,1
19.54,34.6,0,5604.91,36,1,10,22,12,0
0,0,0,0,0,1,30,25,191,1
0,0,0,0,0,1,50,44,199,1
0,0,0,0,0,1,10,18,148,1
10.82,41.2,0,9692.48,18,1,20,16,10,0
70,67.5,15,2872.59,246,1,50,32,3,0
54.57,49,1,4888.63,12,1,50,29,11,0
33.7,42.7,0,14898.07,8,1,50,23,18,0
115.4,46.5,0,18281.47,6,1,100,22,8,0
0,0,0,0,0,1,0,18,17629,1
41.6,155.8,17,37546.9,2630,1,50,25,20,0
99.6,40.4,1,21947.76,17,1,100,19,11,0
18.94,21,0,107.03,18,1,50,23,127,0
0,0,0,0,0,1,0,29,17629,1
0,0,0,0,0,1,1,17,158,1
1.91,0,0,0,0,2,50,32,198,1
21.97,45.8,0,15680.02,3,1,20,59,129,0
28.64,39.1,4,36496.14,36,1,50,24,16,0
27.5,36.6,0,691.22,54,1,100,23,64,0
17.13,28.7,1,3351.13,1,1,3.95,15,-1,0
46.24,29.3,0,2214.2,1,1,50,22,7,0
47.4,23,0,404.98,0,1,30,17,20,0
264.34,24,0,757.99,23,1,300,50,82,0
16.14,44.1,1,3990.04,71,1,30,33,16,0
58.94,66.1,1,46106.7,57,1,10,19,56,0
0,0,0,0,0,1,20,24,190,1
0,0,0,0,0,1,50,28,200,1
23.34,42.8,0,1274.74,139,1,30,29,17,0
46.97,38.8,0,5218.71,12,1,30,40,3,0
21.87,53.5,0,9617.31,24,1,10,18,2,0
139.57,64.1,0,27636.59,29,1,100,23,21,0
15.97,0,0,0,0,2,100,32,114,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,10,21,175,1
60.27,11.53,0,140.64,24,1,100,48,148,0
13.1,21.8,0,1054.42,10,2,30,19,16,0
30.57,61.8,3,7031.15,144,1,100,29,58,0
0,0,0,0,0,1,15,16,141,1
0,0,0,0,0,1,12,25,164,1
64.44,28.7,0,722.74,13,1,50,25,190,0
50.4,61,0,25962.43,114,1,30,17,0,0
39.5,41,0,3.31,223,1,50,54,17,0
15.54,27,0,367.04,1,1,20,29,16,0
27.65,0,0,0,0,1,50,43,200,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,1,20,18,197,1
0,0,0,0,0,1,0.4,21,191,1
217.44,19,0,0,0,1,200,52,146,0
37.9,28.4,0,3048.36,1,2,30,22,3,0
36.47,26,0,2524.64,0,1,50,31,31,0
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,29,17629,1
0,0,0,0,0,1,20,50,196,1
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,1,15,24,141,1
31.5,49.7,4,14641.95,90,1,20,20,5,0
276.8,52.8,18,22069.56,350,1,300,33,72,0
25.44,47.9,0,16088.05,0,1,30,17,13,0
0,0,0,0,0,2,25.2,23,85,1
63.7,45.9,0,3719.97,14,1,30,24,2,0
42.1,41.4,1,3926.55,17,1,30,17,14,0
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,5,18,171,1
32.34,38,0,1101.41,70,1,30,32,11,0
267.94,19.8,0,2787.5,6,1,230,27,77,0
0,0,0,0,0,1,0,24,17629,1
55.34,75.8,0,11982.58,320,1,30,47,1,0
59.9,19,1,0,0,2,50,20,11,0
35.3,50.4,0,27450.89,17,2,30,20,1,0
30.44,53.8,3,20826.2,92,1,50,23,30,0
35.7,45,2,3196.93,86,1,20,22,3,0
29.87,37,0,2821.1,47,1,20,28,0,0
0,0,0,0,0,1,0,24,17629,1
209.1,19.1,0,8824.07,1,1,300,32,161,0
0,0,0,0,0,2,0,20,17629,1
89.9,63.8,2,4786.15,12,2,100,20,16,0
0,0,0,0,0,2,16,44,33,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,1,0,24,17629,1
25.74,48.9,0,36110.64,36,1,50,33,71,0
0,0,0,0,0,1,0,27,17629,1
47.64,48.3,10,28972.49,30,1,10,31,58,0
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,19,17629,1
20.1,47.3,2,23281.61,36,1,100,42,34,0
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,20,17629,1
54.07,56.9,0,16349.64,152,1,50,22,7,0
0,0,0,0,0,2,0,21,17629,1
3.7,5.9,0,0,0,2,10,22,7,0
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,1,0,24,17629,1
0,0,0,0,0,1,0,41,17629,1
38.34,39.6,1,7787.11,18,1,30,24,22,0
143.2,19,0,4710.44,22,1,57,18,171,0
30.44,49.6,3,17842.49,13,1,30,30,6,0
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,0.5,19,195,1
0,0,0,0,0,2,0,21,17629,1
30.1,29.4,0,1866.95,1,1,30,25,6,0
154.3,50.8,1,8772.83,3,1,200,29,33,0
28.87,23,0,1318.94,5,1,30,29,7,0
75.94,53.8,6,3575.72,73,1,30,35,10,0
0,0,0,0,0,1,15,17,141,1
0,0,0,0,0,1,0,17,17629,1
0,0,0,0,0,1,0,36,17629,1
7.87,3.4,0,0,1,2,20,19,75,1
193.1,40.2,0,21137.05,19,1,70,26,81,0
16.2,38.4,0,1722.56,507,1,30,14,28,0
72.4,55.9,10,14629.31,120,1,50,36,2,0
141.47,34.7,0,6691.86,2,1,300,20,127,0
26.34,50.6,0,15256.54,108,1,50,22,19,0
15.74,49.1,0,7268.2,0,1,30,23,18,0
35.4,51.4,4,11885.2,17,1,30,20,5,0
0,0,0,0,0,2,0,20,17629,1
32.48,0,0,0,0,2,30,23,105,1
20.2,27.7,0,934.13,8,1,30,31,11,0
14.64,19.2,3,0.06,0,2,5,19,4,0
37.2,45.4,4,6117.61,3,1,30,29,3,0
0,0,0,0,0,1,0,36,17629,1
0,0,0,0,0,1,10,19,172,1
0,0,0,0,0,1,0,24,17629,1
0,0,0,0,0,1,0,18,17629,1
0,0,0,0,0,2,0,21,17629,1
42.68,0,0,0,1,1,50,37,201,1
41.34,60.36,1,9391.03,8,1,50,33,19,0
65.2,37.3,0,2443.62,6,1,50,22,4,0
39.37,38,0,10595.09,23,1,200,38,107,0
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,50,21,193,1
0,0,0,0,0,1,20,18,188,1
0,0,0,0,0,1,0,28,17629,1
0,0,0,0,0,1,0,18,17629,1
41.6,37,0,2383.31,99,1,50,20,14,0
26.97,45.5,0,8747.78,10,1,30,55,13,0
24.97,42.2,4,6030.91,3,1,50,17,22,0
0,0,0,0,0,1,1,22,173,1
0,0,0,0,0,1,30,36,166,1
45.27,40.7,0,1917.76,16,1,50,25,50,0
64.8,57.4,0,4830.36,93,1,50,47,6,0
11.1,59.4,3,30136.52,69,1,1,52,0,0
25.34,49.1,4,24928.79,31,2,30,18,11,0
0,0,0,0,0,1,0,22,17629,1
46.84,21.9,0,6.14,33,2,100,42,50,0
36.47,95.7,1,5379.72,552,1,10,36,2,0
0,0,0,0,0,1,20,21,166,1
15.87,20.7,0,92.38,4,1,10,22,10,0
35.44,62,1,11940.65,170,1,50,31,16,0
8.54,37.7,0,1024.82,2,1,30,35,35,0
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,10,19,184,1
0,0,0,0,0,1,19,18,201,1
35.64,35.9,0,3009.53,7,2,30,19,8,0
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,0,28,17629,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,20,17629,1
16.14,33,0,9389.8,14,2,20,19,15,0
0,0,0,0,0,2,2.6,20,92,1
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,2,0,23,17629,1
0.53,24.9,0,461.8,5,2,5,19,22,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,1,0,18,17629,1
0,0,0,0,0,1,15,23,141,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,19,17629,1
49.67,82.9,1,25534.51,8,1,30,30,0,0
39.27,62.3,0,3027.01,44,1,50,22,15,0
20.7,28.8,0,1073,8,1,30,31,21,0
0,0,0,0,0,1,0,24,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
35.97,39.6,0,10944.21,1,1,30,24,3,0
111.4,25.7,2,608.75,6,1,100,20,47,0
0,0,0,0,0,1,0,19,17629,1
19.04,35.9,0,2663.91,10,1,50,17,32,0
65.3,39.1,0,10336.69,6,1,300,17,159,0
46.42,0,0,0,0,1,30,32,15,0
0,0,0,0,0,1,20,32,201,1
0,0,0,0,0,1,0,33,17629,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,1,0,19,17629,1
0,0,0,0,0,1,0,20,17629,1
67.24,73.9,0,10047.5,141,1,50,28,2,0
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,12,23,141,1
0,0,0,0,0,1,13,15,141,1
49.6,48.1,1,10379.59,20,1,100,25,52,0
37.37,46.8,0,4210.24,0,1,50,21,18,0
20.8,121.3,1,75856.12,59,1,20,50,8,0
0,0,0,0,0,1,16,20,141,1
21.06,0.34,0,0,0,1,50,40,198,1
63.14,76.9,10,4721.77,348,1,50,20,11,0
32.24,40.9,4,9829.65,0,1,20,25,1,0
14.67,32.3,0,1534.58,51,1,30,19,25,0
0,0,0,0,0,1,0,22,17629,1
51.77,68.2,1,25335.99,217,1,50,24,12,0
16.1,26.6,1,2295.66,3,1,30,30,25,0
0,0,0,0,0,1,0,23,17629,1
28.77,27.8,0,953.85,0,1,20,22,12,0
3.47,32.8,0,7996.42,11,1,30,33,53,0
54.7,43.5,19,10461.1,31,1,15,19,0,0
0,0,0,0,0,1,0,48,17629,1
8.3,19,0,0,1,1,2,19,3,0
55.53,79.3,2,15023.93,345,1,100,28,19,0
0,0,0,0,0,1,10,27,174,1
0,0,0,0,0,1,10,18,197,1
22.34,48,0,8230.51,96,1,20,28,5,0
92.1,50.1,1,888.15,110,1,50,61,3,0
92.24,24.6,2,767.57,14,1,100,22,8,0
65.67,62.6,0,44009.39,101,1,100,20,23,0
19.9,48.4,0,21540.72,0,1,100,34,55,0
0,0,0,0,0,1,15,17,141,1
19.74,37.6,0,6057.66,10,1,20,25,7,0
0,0,0,0,0,1,0,20,17629,1
30.3,46.5,0,5763,7,1,50,27,22,0
45.2,52.7,4,27737.8,47,1,50,24,12,0
0,0,0,0,0,2,50,21,201,1
0,0,0,0,0,1,0,28,17629,1
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,20,20,200,1
0,0,0,0,0,2,0,19,17629,1
32,24,1,596.23,3,1,50,27,16,0
0,0,0,0,0,1,0,18,17629,1
47.8,58.5,3,5181.6,233,1,50,23,13,0
0,0,0,0,0,1,0,23,17629,1
65.34,42.9,4,2487.54,64,1,50,30,5,0
187.2,44.4,0,4776.1,82,1,100,27,32,0
117.8,30.4,0,545.54,0,1,200,41,96,0
27.6,42,1,8062.32,8,1,20,34,4,0
46,48.6,0,10182.43,1,1,50,29,13,0
0,0,0,0,0,1,0,16,17629,1
0,0,0,0,0,1,4,19,174,1
0,0,0,0,0,2,0,21,17629,1
23.51,46.6,1,8460.55,12,1,30,22,9,0
72.07,30.7,5,3152.21,13,1,50,22,23,0
29.27,1.73,0,0,0,2,50,22,37,0
0,0,0,0,0,2,10,23,179,1
0,0,0,0,0,1,0,51,17629,1
48.84,88.4,6,20351.41,418,2,50,22,7,0
42.67,19,0,0,2,2,30,21,5,0
71.94,46.7,0,12467.14,3,1,100,21,32,0
0,0,0,0,0,1,0,33,17629,1
0,0,0,0,0,1,0,20,17629,1
29.9,58.2,0,10915.85,131,1,10,27,2,0
101.01,0,0,0,0,1,30,44,3,0
149.1,40.8,0,10436.3,0,1,200,29,55,0
0,0,0,0,0,1,0,17,17629,1
35.4,61.1,0,6098.87,62,1,30,23,5,0
0,0,0,0,0,1,0,21,17629,1
23.7,56.3,1,6871.08,161,1,30,18,7,0
37.71,52.4,1,10887.18,192,1,20,17,6,0
55.7,59.5,0,10361.57,94,1,50,21,8,0
59.8,46.6,0,5293.51,52,1,50,25,1,0
0,0,0,0,0,1,0,20,17629,1
82.37,44.7,6,5835,15,2,50,27,0,0
52.2,128.7,10,17917.54,1157,1,30,25,4,0
37.3,50,0,5910.21,31,1,30,54,3,0
57.84,19.2,0,1.92,0,1,100,23,79,0
59.6,60.5,3,24052.04,379,1,50,47,4,0
0,0,0,0,0,2,0,21,17629,1
20.2,31.6,0,4717.36,1,1,30,29,8,0
61.93,39,0,5764.65,19,1,50,21,5,0
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,0,24,17629,1
0,0,42,0,0,2,10,19,161,1
0,0,0,0,0,2,0,19,17629,1
37.57,19.1,0,0,0,2,30,20,7,0
0,0,0,0,0,1,0,18,17629,1
52.03,46.2,0,29234.54,2,1,26.69,25,5,0
73.2,40.2,0,31241.05,1,1,100,28,47,0
0,0,0,0,0,2,0,20,17629,1
39.07,42.9,1,9522.51,0,1,30,29,3,0
24.8,50.5,1,18305.31,71,1,30,21,15,0
30.34,87.9,7,24648.21,453,1,50,37,16,0
0,0,0,0,0,1,0,20,17629,1
110.27,35.7,0,5465.76,1,1,100,41,28,0
46.1,58.3,1,4013.09,104,1,50,23,12,0
14.4,39.3,0,8472.76,31,1,10,30,2,0
15.3,3.65,0,5647.31,97,1,20,18,13,0
0,0,0,0,0,2,0,16,17629,1
0,0,0,0,0,1,10,16,168,1
0,0,0,0,0,1,0,30,17629,1
0,0,0,0,0,1,0,25,17629,1
0,0,0,0,0,1,0.01,24,126,1
42.47,56.1,0,6067.23,157,1,50,28,9,0
35.34,73.9,19,31202.27,219,1,10,22,5,0
42.57,57.1,1,22001.17,15,1,50,23,10,0
31.74,46.7,2,4148.06,60,1,30,22,7,0
37.17,42.8,2,5389.99,172,1,100,19,30,0
509.24,29.7,0,171.19,81,1,500,39,158,0
0,0,0,0,0,1,0,18,17629,1
18.37,62.3,18,6517.57,91,1,30,25,16,0
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,13,33,140,1
0,0,0,0,0,2,1,19,172,1
37.34,53.3,0,17590.95,58,1,30,18,5,0
79.47,60.1,3,11665.72,212,1,100,24,19,0
0,0,0,0,0,1,11,20,140,1
0,0,0,0,0,1,20,42,199,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,2,50,19,194,1
0,0,0,0,0,1,0,23,17629,1
44.54,0,0,0,0,2,50,29,199,1
0,0,0,0,0,1,0,30,17629,1
0,0,0,0,0,2,0,17,17629,1
0,0,0,0,0,2,0,20,17629,1
24.24,60.8,11,8138.63,145,1,50,20,16,0
21.14,48.9,0,25948.42,43,1,10,32,5,0
0,0,0,0,0,2,50,18,196,1
17.44,51.1,5,24004.34,62,1,20,18,8,0
5.3,25.5,0,5143.26,0,1,50,25,34,0
27.57,41.4,3,7537.73,43,1,30,22,8,0
19.54,38,0,2522.84,41,1,30,18,16,0
0,0,0,0,0,1,0,17,17629,1
0,0,0,0,0,1,0,16,17629,1
0,24,0,170.08,0,1,12.1,17,21,1
0,0,0,0,0,1,20,19,189,1
0,0,1,0,0,1,0,21,17629,1
29.97,34,1,1939.31,21,1,20,19,1,0
43.04,55.6,0,18322.58,101,1,30,30,2,0
0,0,0,0,0,2,2,36,76,1
44,11.8,1,7.62,4,2,10,21,-1,0
77.5,43.6,1,4865.3,23,2,200,21,85,0
244.25,223.05,12,14737.96,344,1,300,37,170,0
0,0,0,0,0,1,0,26,17629,1
51.02,127.92,2,1934.33,67,1,100,24,44,0
82.74,47.8,0,19426.02,2,1,100,22,15,0
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,0,22,17629,1
0,0,0,0,0,1,0,22,17629,1
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,1,50,20,197,1
20.7,60.7,3,38523.38,130,2,20,20,8,0
35.94,44,0,6213.87,1,1,30,22,2,0
0,0,0,0,0,1,12,20,126,1
30.9,0,0,0,0,2,50,20,200,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,17,17629,1
18.18,1.36,0,0,0,1,38,25,64,1
0,0,0,0,0,1,2,35,126,1
30.17,39.7,3,9341.38,9,1,20,21,0,0
29.44,24.4,0,1729.45,3,1,50,31,38,0
2.74,42.3,0,4519.67,7,1,20,26,19,0
20.87,24.7,2,172.33,19,1,10,20,1,0
33.57,31.7,0,6228.46,5,1,20,29,0,0
0,7.47,0,0,0,1,12,22,55,1
0,0,0,0,0,1,0,33,17629,1
0,0,0,0,0,2,0,18,17629,1
43.07,48.9,0,18436.5,2,1,50,23,13,0
104.14,59.8,0,13274.63,19,1,50,42,2,0
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,21,17629,1
65.6,46.6,0,2342.17,95,1,100,48,34,0
0,0,0,0,0,1,12,20,126,1
0,0,0,0,0,1,5,22,126,1
0,0,0,0,0,1,0,16,17629,1
0,0,0,0,0,1,0,26,17629,1
55.6,50.2,2,12033.01,53,1,50,18,6,0
65.5,35.4,0,1911.65,2,1,50,20,0,0
112.7,24.3,0,8864.71,6,1,100,22,28,0
109.47,32.4,1,917.51,19,1,100,36,7,0
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,1,0,17,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,1,3,20,126,1
0,0,0,0,0,1,0,18,17629,1
35.77,43,0,4717.48,4,1,100,38,54,0
50.17,66.1,12,3729.27,222,1,100,48,42,0
124.77,43.8,0,7594.75,0,1,300,31,135,0
0,0,0,0,0,1,11,19,126,1
0,0,0,0,0,1,0,16,17629,1
0,0,0,0,0,1,12,21,166,1
57.47,38.7,0,6171.79,4,1,50,32,2,0
0.3,9.15,0,0,0,1,50,18,194,0
9.67,9.5,0,0,0,1,50,18,173,0
44.8,43.9,0,9376.89,140,1,30,37,5,0
0,0,0,0,0,2,50,21,197,1
0,0,0,0,0,2,0,21,17629,1
92.03,53,0,9423.94,171,1,100,46,35,0
41.5,95.3,1,25226.08,441,1,50,25,9,0
0,0,0,0,0,1,50,22,194,1
0,0,0,0,0,1,0,30,17629,1
0,0,0,0,0,2,1,26,96,1
0,0,0,0,0,1,0,20,17629,1
0,0,0,0,0,1,0,21,17629,1
213.37,22.7,3,3351.27,43,1,43,29,162,0
75.04,57.6,0,21843.16,92,1,50,32,0,0
33.97,58.7,11,5310.42,90,1,20,22,3,0
124.7,19,0,0,0,1,100,29,7,0
35.84,42.5,0,2653.02,37,1,100,28,52,0
32.97,46.5,0,4845.94,13,1,20,33,5,0
0,0,0,0,0,1,0,25,17629,1
0,0,0,0,0,2,0,21,17629,1
20.69,53.2,0,6387.26,0,1,30,25,14,0
0,0,0,0,0,1,0,41,17629,1
50.64,52.7,0,26461.93,25,1,50,17,9,0
0,0,0,0,0,1,0,35,17629,1
42.67,63.6,0,24152.88,111,1,100,25,33,0
49.1,40.2,0,1853.33,54,1,50,36,8,0
0,0,0,0,6,1,0,19,17629,1
0,0,0,0,0,2,0,21,17629,1
123.97,54.1,0,18489.11,80,1,300,23,104,0
44.9,9.8,0,0,6,1,50,55,26,0
79.4,75.9,4,40881.84,140,1,150,28,32,0
0.03,0,0,0,0,2,3.5,39,76,1
0,0,0,0,0,1,0,18,17629,1
28.2,52.4,0,8876.28,20,1,30,20,15,0
0,0,0,0,0,1,0,26,17629,1
0,0,0,0,0,1,0,25,17629,1
0,0,0,0,0,1,0,16,17629,1
0,0,0,0,0,1,0,16,17629,1
316.27,29.2,0,1258.46,3,1,300,43,17,0
20.64,28,0,1309.93,4,1,50,40,63,0
0,0,0,0,0,2,0,16,17629,1
30.3,33.7,0,4990.43,0,1,50,30,23,0
29.37,8.69,0,0,0,2,30,17,182,0
0,0,0,0,0,2,0,19,17629,1
133.43,65.9,0,26527.57,1,1,200,17,50,0
0.5,3.4,0,0,0,1,1,41,61,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,1,5,21,197,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,30,17,175,1
0,0,0,0,0,1,0,20,17629,1
48.7,60,3,12641.33,85,1,100,24,33,0
58.34,37.1,0,3364.45,110,1,50,32,8,0
181.84,197.6,21,26487.17,1100,1,100,34,5,0
14,50.9,0,10917.89,1,1,10,21,3,0
35.69,0,0,0,0,2,50,32,196,1
0,0,0,0,0,1,0,19,17629,1
37.97,27.5,0,4726.74,7,1,30,16,6,0
0,0,0,0,0,1,10,17,180,1
27.67,35,3,4439.64,161,1,100,52,67,0
59.74,22.7,0,855.77,2,1,30,22,1,0
0,0,0,0,0,1,0,17,17629,1
40.37,49.7,0,27895.43,15,1,50,21,15,0
29.04,17.66,0,1332.68,3,1,20,23,1,0
41.9,35.9,0,2239.83,40,1,50,30,19,0
10.23,26.1,2,788.34,3,1,30,43,23,0
0,0,0,0,0,1,0,34,17629,1
0,0,0,0,0,1,50,27,170,1
0,0,0,0,0,1,0,28,17629,1
0,0,0,0,0,1,0,23,17629,1
0,0,0,0,0,1,10,19,183,1
51.17,88.7,128,16014.6,612,1,30,38,11,0
0,0,0,0,0,1,0,21,17629,1
43.8,55.9,0,39815.09,97,1,50,24,12,0
36.54,34.7,0,11979.32,15,1,30,23,3,0
61.07,32.7,0,5712.86,1,1,100,27,33,0
44.34,28,0,3165.24,4,1,50,24,13,0
0,0,0,0,0,1,0,22,17629,1
0,0,0,0,0,1,0,16,17629,1
65.13,49.8,0,10695.66,1,1,50,28,3,0
21.33,38.4,0,4077.64,24,1,30,26,12,0
17.44,56,0,21688.38,105,1,30,30,6,0
41.64,19.9,0,92.45,0,1,30,31,10,0
0,0,0,0,0,1,0,24,17629,1
2.73,9.5,0,0,0,1,50,17,189,0
